Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2017,1,4,01:10,UTC,1018.8,,68,-34.6,1.9
2017,1,4,01:20,UTC,1018.8,,68,-34.7,2.2
2017,1,4,01:30,UTC,1018.9,,67,-34.8,2.5
2017,1,4,01:40,UTC,1019.1,,67,-34.9,2.9
2017,1,4,01:50,UTC,1019.1,,67,-35.1,2.7
2017,1,4,02:00,UTC,1019,0,66,-35.4,2
2017,1,4,02:10,UTC,1019.1,,66,-35.5,2.4
2017,1,4,02:20,UTC,1019.2,,66,-35.7,2.5
2017,1,4,02:30,UTC,1019.2,,65,-35.9,2.2
2017,1,4,02:40,UTC,1019.3,,65,-36.1,2.5
2017,1,4,02:50,UTC,1019.4,,66,-36.2,2.7
2017,1,4,03:00,UTC,1019.4,0,66,-36.3,2.4
2017,1,4,03:10,UTC,1019.7,,65,-36.5,1.9
2017,1,4,03:20,UTC,1019.7,,65,-36.5,1.9
2017,1,4,03:30,UTC,1019.9,,66,-36.5,1.7
2017,1,4,03:40,UTC,1019.9,,66,-36.5,1.7
2017,1,4,03:50,UTC,1019.9,,66,-36.5,3
2017,1,4,04:00,UTC,1019.9,0,66,-36.6,2.9
2017,1,4,04:10,UTC,1019.8,,65,-36.7,2.9
2017,1,4,04:20,UTC,1019.9,,65,-36.8,2
2017,1,4,04:30,UTC,1019.9,,66,-36.8,2
2017,1,4,04:40,UTC,1020,,66,-36.8,2.2
2017,1,4,04:50,UTC,1020.1,,66,-36.9,1.9
2017,1,4,05:00,UTC,1020.1,0,66,-36.9,1.6
2017,1,4,05:10,UTC,1020.3,,66,-36.8,2
2017,1,4,05:20,UTC,1020.4,,67,-36.6,2.3
2017,1,4,05:30,UTC,1020.4,,67,-36.6,2.6
2017,1,4,05:40,UTC,1020.5,,67,-36.5,2.7
2017,1,4,05:50,UTC,1020.5,,66,-36.5,2
2017,1,4,06:00,UTC,1020.4,0,66,-36.6,2
2017,1,4,06:10,UTC,1020.4,,66,-36.7,1.9
2017,1,4,06:20,UTC,1020.4,,65,-36.9,2.9
2017,1,4,06:30,UTC,1020.5,,65,-37.1,2.7
2017,1,4,06:40,UTC,1020.5,,64,-37.3,2.5
2017,1,4,06:50,UTC,1020.6,,65,-37.3,1.9
2017,1,4,07:00,UTC,1020.6,0,65,-37.4,1.8
2017,1,4,07:10,UTC,1020.6,,65,-37.3,2
2017,1,4,07:20,UTC,1020.6,,65,-37.3,2
2017,1,4,07:30,UTC,1020.6,,65,-37.4,1.9
2017,1,4,07:40,UTC,1020.7,,65,-37.4,2.9
2017,1,4,08:00,UTC,1021.1,0,65,-37.4,1.6
2017,1,4,09:00,UTC,1021.2,0,67,-36.6,1.4
2017,1,4,10:00,UTC,1021.4,0,68,-35.9,0
2017,1,4,11:00,UTC,1021.4,0,68,-35.6,0.9
2017,1,4,12:00,UTC,1021.4,0,67,-35.8,1.1
2017,1,4,13:00,UTC,1021.2,0,71,-34.8,2.4
2017,1,4,14:00,UTC,1021.3,0,73,-32.9,1.8
2017,1,4,15:00,UTC,1020.6,0,75,-30.6,3.8
2017,1,4,15:30,UTC,1020.7,,77,-29.4,3.9
2017,1,4,15:40,UTC,1020.7,,77,-28.8,4.1
2017,1,4,15:50,UTC,1020.6,,77,-28.4,3.9
2017,1,4,16:00,UTC,1020.6,0,77,-28.2,3.3
2017,1,4,16:10,UTC,1020.6,,78,-27.8,3.5
2017,1,4,16:20,UTC,1020.5,,78,-27.4,3.9
2017,1,4,16:30,UTC,1020.5,,78,-27.1,3.2
2017,1,4,16:40,UTC,1020.5,,78,-27,3
2017,1,4,16:50,UTC,1020.5,,78,-26.8,2
2017,1,4,17:00,UTC,1020.4,0,78,-26.8,2.3
2017,1,4,17:10,UTC,1020.5,,78,-26.5,2.5
2017,1,4,17:20,UTC,1020.3,,84,-24.9,2.5
2017,1,4,17:30,UTC,1020.4,,78,-25.4,2.8
2017,1,4,17:40,UTC,1020.6,,75,-26.5,1.4
2017,1,4,17:50,UTC,1020.5,,86,-24.6,1.4
2017,1,4,18:00,UTC,1020.6,0,78,-24.7,2
2017,1,4,18:10,UTC,1020.6,,78,-25.3,1.9
2017,1,4,18:20,UTC,1020.7,,76,-25.8,1.8
2017,1,4,18:30,UTC,1020.6,,80,-25.5,2.4
2017,1,4,18:40,UTC,1020.6,,79,-25.2,3.3
2017,1,4,18:50,UTC,1020.7,,79,-24.9,2.8
2017,1,4,19:00,UTC,1020.7,0,77,-25,3
2017,1,4,19:10,UTC,1020.8,,76,-26.2,3.3
2017,1,4,19:30,UTC,1020.9,,81,-25.3,4.9
2017,1,4,19:40,UTC,1020.9,,80,-24.9,5.1
2017,1,4,19:50,UTC,1021,,79,-25,5.8
2017,1,4,20:00,UTC,1021.1,0,76,-25.9,5.8
2017,1,4,20:10,UTC,1021.4,,77,-26.1,3.8
2017,1,4,20:20,UTC,1021.4,,76,-26.4,3.5
2017,1,4,20:30,UTC,1021.6,,76,-26.7,2.7
2017,1,4,20:40,UTC,1021.6,,78,-26.4,2.8
2017,1,4,20:50,UTC,1021.5,,81,-25.5,3.6
2017,1,4,21:00,UTC,1021.6,0,81,-24.8,3.3
2017,1,4,21:10,UTC,1021.6,,81,-24.7,4.1
2017,1,4,21:20,UTC,1021.7,,80,-24.5,4.6
2017,1,4,21:30,UTC,1021.8,,80,-24.5,3.8
2017,1,4,21:40,UTC,1021.8,,82,-23.9,4.2
2017,1,4,21:50,UTC,1021.8,,81,-23.7,3.7
2017,1,4,22:00,UTC,1021.8,0,82,-23.5,3
2017,1,4,22:10,UTC,1021.9,,82,-23.2,3.2
2017,1,4,22:20,UTC,1021.9,,82,-23,3.7
2017,1,4,22:30,UTC,1022,,82,-22.8,3
2017,1,4,22:40,UTC,1021.9,,83,-22.5,2
2017,1,4,22:50,UTC,1022,,84,-21.9,2.6
2017,1,4,23:00,UTC,1022,0,84,-21.8,1.6
2017,1,4,23:10,UTC,1022.1,,84,-21.5,1.5
2017,1,4,23:20,UTC,1022.3,,84,-21.3,0.7
2017,1,4,23:30,UTC,1022.3,,84,-21.1,1.6
2017,1,4,23:40,UTC,1022.3,,85,-20.8,1.8
2017,1,4,23:50,UTC,1022.3,,84,-20.7,0.8
2017,1,5,00:00,UTC,1022.5,0,83,-20.8,0.5
2017,1,5,00:10,UTC,1022.7,,83,-20.9,0.5
2017,1,5,00:20,UTC,1022.7,,82,-21,0
2017,1,5,00:30,UTC,1022.8,,82,-21.3,0.5
2017,1,5,00:40,UTC,1022.9,,81,-21.5,0.5
2017,1,5,00:50,UTC,1023,,81,-21.6,0.7
2017,1,5,01:00,UTC,1023.2,0,81,-21.9,0.9
2017,1,5,01:10,UTC,1023.4,,80,-22.4,1.6
2017,1,5,01:20,UTC,1023.6,,80,-22.6,1
2017,1,5,01:30,UTC,1023.7,,80,-22.7,1.1
2017,1,5,01:40,UTC,1023.9,,80,-23,1
2017,1,5,01:50,UTC,1024.2,,79,-23.3,0.9
2017,1,5,02:00,UTC,1024.3,0,79,-23.4,1
2017,1,5,02:10,UTC,1024.4,,80,-23.4,1.4
2017,1,5,02:20,UTC,1024.7,,79,-23.6,1.3
2017,1,5,02:30,UTC,1024.5,,79,-23.8,1.3
2017,1,5,02:40,UTC,1024.7,,78,-24.2,1.5
2017,1,5,02:50,UTC,1024.8,,78,-24.4,0.5
2017,1,5,03:00,UTC,1024.9,0,78,-24.4,1.1
2017,1,5,03:10,UTC,1024.9,,78,-24.7,0.8
2017,1,5,03:20,UTC,1025,,78,-24.8,0.5
2017,1,5,03:30,UTC,1025.1,,77,-25.1,0.5
2017,1,5,03:40,UTC,1025.2,,77,-25.3,0.7
2017,1,5,03:50,UTC,1025.6,,77,-25.5,1
2017,1,5,04:00,UTC,1025.7,0,76,-25.8,0.9
2017,1,5,04:10,UTC,1025.7,,77,-26,1.5
2017,1,5,04:30,UTC,1025.8,,76,-26.6,1.2
2017,1,5,04:40,UTC,1025.9,,76,-26.7,1.7
2017,1,5,04:50,UTC,1026,,75,-27.1,1.3
2017,1,5,05:00,UTC,1026,0,77,-27,2.4
2017,1,5,05:10,UTC,1026.2,,76,-27.1,1.8
2017,1,5,05:20,UTC,1026.2,,76,-27.1,1
2017,1,5,05:30,UTC,1026.2,,77,-27,0.7
2017,1,5,05:40,UTC,1026.5,,76,-27.1,0.6
2017,1,5,05:50,UTC,1026.5,,77,-27.1,1.6
2017,1,5,06:00,UTC,1026.7,0,76,-27.2,3.3
2017,1,5,06:10,UTC,1026.8,,74,-27.8,2.7
2017,1,5,06:20,UTC,1026.7,,76,-27.6,1.8
2017,1,5,06:30,UTC,1026.9,,77,-27.4,1.8
2017,1,5,06:40,UTC,1026.9,,76,-27.5,1.8
2017,1,5,06:50,UTC,1027.1,,77,-27.4,2.8
2017,1,5,07:00,UTC,1027.4,0,75,-27.8,1
2017,1,5,07:10,UTC,1027.3,,76,-27.7,1.5
2017,1,5,07:20,UTC,1027.4,,74,-27.9,2.7
2017,1,5,07:30,UTC,1027.5,,74,-28.3,3
2017,1,5,07:40,UTC,1027.6,,76,-28.1,1.8
2017,1,5,07:50,UTC,1027.8,,76,-28,2.2
2017,1,5,08:00,UTC,1027.7,0,76,-27.9,2.9
2017,1,5,08:10,UTC,1027.7,,76,-28,2.6
2017,1,5,08:20,UTC,1028,,75,-28.1,1.5
2017,1,5,08:30,UTC,1028.1,,76,-27.9,2.4
2017,1,5,08:40,UTC,1028,,75,-28.2,2
2017,1,5,08:50,UTC,1027.9,,75,-28.2,2.3
2017,1,5,09:00,UTC,1028.2,0,76,-28.1,1.4
2017,1,5,09:10,UTC,1028.2,,76,-28.1,2
2017,1,5,09:20,UTC,1028.3,,75,-28.1,1.8
2017,1,5,09:30,UTC,1028.4,,74,-28.3,1.8
2017,1,5,09:40,UTC,1028.5,,74,-28.5,1.3
2017,1,5,09:50,UTC,1028.5,,74,-28.6,1.4
2017,1,5,10:00,UTC,1028.5,0,75,-28.5,2.1
2017,1,5,10:10,UTC,1028.4,,75,-28.5,2.7
2017,1,5,10:20,UTC,1028.5,,75,-28.5,2.7
2017,1,5,10:30,UTC,1028.6,,76,-28.3,2.7
2017,1,5,10:40,UTC,1028.7,,76,-28.1,2.4
2017,1,5,10:50,UTC,1028.7,,77,-28,2.2
2017,1,5,11:00,UTC,1028.6,0,76,-27.9,2.3
2017,1,5,11:10,UTC,1028.6,,76,-27.9,1.6
2017,1,5,11:20,UTC,1028.6,,77,-27.6,1.4
2017,1,5,11:30,UTC,1028.6,,78,-27.5,1.4
2017,1,5,11:40,UTC,1028.7,,78,-27.3,1.3
2017,1,5,11:50,UTC,1028.6,,79,-27,2.4
2017,1,5,12:00,UTC,1028.6,0,79,-26.9,2
2017,1,5,12:10,UTC,1028.5,,80,-26.6,2.5
2017,1,5,12:20,UTC,1028.5,,79,-26.5,2.7
2017,1,5,12:30,UTC,1028.4,,80,-26.3,2.9
2017,1,5,12:40,UTC,1028.3,,82,-25.8,3.2
2017,1,5,12:50,UTC,1028.4,,79,-26,2
2017,1,5,13:00,UTC,1028.4,0,79,-26,2
2017,1,5,13:10,UTC,1028.5,,79,-25.9,2.1
2017,1,5,13:30,UTC,1028.4,,78,-26,1.6
2017,1,5,13:40,UTC,1028.6,,78,-26,0.8
2017,1,5,13:50,UTC,1028.5,,78,-26,0.6
2017,1,5,14:00,UTC,1028.4,0,78,-25.9,1.5
2017,1,5,14:10,UTC,1028.4,,77,-26.1,1.6
2017,1,5,14:20,UTC,1028.5,,77,-26.2,1.5
2017,1,5,14:30,UTC,1028.6,,77,-26.4,1.6
2017,1,5,14:40,UTC,1028.4,,77,-26.3,2.7
2017,1,5,14:50,UTC,1028.4,,77,-26.4,2.2
2017,1,5,15:00,UTC,1028.4,0,77,-26.6,1.7
2017,1,5,15:10,UTC,1028.3,,78,-26.4,1.6
2017,1,5,15:20,UTC,1028.2,,77,-26.4,2.5
2017,1,5,15:30,UTC,1028.1,,77,-26.5,2.4
2017,1,5,15:40,UTC,1028.2,,77,-26.6,2.5
2017,1,5,15:50,UTC,1028,,77,-26.7,2
2017,1,5,16:00,UTC,1027.9,0,77,-26.6,2.6
2017,1,5,16:10,UTC,1027.8,,77,-26.7,3
2017,1,5,16:20,UTC,1027.6,,77,-26.8,3
2017,1,5,16:30,UTC,1027.5,,78,-26.6,2.4
2017,1,5,16:40,UTC,1027.3,,78,-26.4,2.2
2017,1,5,16:50,UTC,1027.3,,78,-26.3,2.2
2017,1,5,17:00,UTC,1027.2,0,79,-26.2,1.9
2017,1,5,17:10,UTC,1027.2,,79,-25.9,0.9
2017,1,5,17:20,UTC,1027.2,,80,-25.3,0.8
2017,1,5,17:30,UTC,1027.1,,80,-25.2,1
2017,1,5,17:40,UTC,1027,,83,-24.3,1.6
2017,1,5,17:50,UTC,1026.9,,84,-23.8,1.3
2017,1,5,18:00,UTC,1026.8,0,85,-22.8,2.3
2017,1,5,18:10,UTC,1026.7,,84,-22.2,2.5
2017,1,5,18:20,UTC,1026.6,,85,-21.8,2.4
2017,1,5,18:30,UTC,1026.4,,85,-21.3,2.2
2017,1,5,18:40,UTC,1026.3,,86,-20.7,1.9
2017,1,5,18:50,UTC,1026,,84,-20.6,1.8
2017,1,5,19:00,UTC,1026.1,0,86,-20.3,1.9
2017,1,5,19:10,UTC,1026.1,,86,-19.8,1.6
2017,1,5,19:20,UTC,1025.9,,85,-19.5,3.7
2017,1,5,19:30,UTC,1025.8,,86,-19.2,4.9
2017,1,5,19:40,UTC,1025.9,,86,-18.9,5
2017,1,5,19:50,UTC,1025.7,,87,-18.5,5.5
2017,1,5,20:00,UTC,1025.5,0,86,-18.2,6.1
2017,1,5,20:10,UTC,1025.2,,86,-18.1,6
2017,1,5,20:20,UTC,1025.1,,86,-18.1,6.1
2017,1,5,20:30,UTC,1025,,86,-18.1,5.7
2017,1,5,20:40,UTC,1025.1,,86,-18,5.2
2017,1,5,20:50,UTC,1025.1,,86,-18,5.2
2017,1,5,21:00,UTC,1024.9,0,86,-17.9,5.8
2017,1,5,21:10,UTC,1024.8,,86,-17.7,6
2017,1,5,21:20,UTC,1024.5,,86,-17.6,6.5
2017,1,5,21:30,UTC,1024.3,,86,-17.4,7.4
2017,1,5,21:40,UTC,1024.3,,86,-17.4,7.7
2017,1,5,21:50,UTC,1024.1,,86,-17.4,6.8
2017,1,5,22:00,UTC,1023.9,0,87,-17.2,7.1
2017,1,5,22:10,UTC,1023.7,,86,-17.1,7.5
2017,1,5,22:20,UTC,1023.7,,86,-17.2,6.7
2017,1,5,22:30,UTC,1023.4,,86,-17.3,6.1
2017,1,5,22:40,UTC,1023.4,,86,-17.1,5.9
2017,1,5,22:50,UTC,1023.5,,86,-17,6.3
2017,1,5,23:00,UTC,1023.5,0,86,-16.9,5.8
2017,1,5,23:10,UTC,1023.3,,86,-17,5.3
2017,1,5,23:20,UTC,1023,,86,-16.9,5.4
2017,1,5,23:30,UTC,1023.2,,86,-16.9,5.1
2017,1,5,23:40,UTC,1023.2,,85,-16.9,5.3
2017,1,5,23:50,UTC,1023.1,,85,-17.1,4.9
2017,1,6,00:00,UTC,1022.9,0,85,-17.2,5.2
2017,1,6,00:10,UTC,1023,,84,-17.4,5.3
2017,1,6,00:20,UTC,1022.8,,84,-17.7,6
2017,1,6,00:30,UTC,1022.7,,84,-17.9,6.2
2017,1,6,00:40,UTC,1022.7,,84,-18.1,5.5
2017,1,6,00:50,UTC,1022.4,,84,-18.2,5.8
2017,1,6,01:00,UTC,1022.2,0,84,-18.3,6
2017,1,6,01:10,UTC,1022,,83,-18.5,5.9
2017,1,6,01:20,UTC,1021.9,,83,-18.6,5.6
2017,1,6,01:40,UTC,1021.8,,84,-18.5,5.4
2017,1,6,01:50,UTC,1021.8,,84,-18.5,6
2017,1,6,02:00,UTC,1021.6,0,84,-18.5,6.6
2017,1,6,02:10,UTC,1021.4,,83,-18.5,6.5
2017,1,6,02:20,UTC,1021.5,,83,-18.5,6.6
2017,1,6,02:30,UTC,1021.3,,83,-18.6,6
2017,1,6,02:40,UTC,1021,,83,-18.6,5.8
2017,1,6,02:50,UTC,1020.8,,83,-18.6,6.3
2017,1,6,03:00,UTC,1020.7,0,83,-18.7,6.2
2017,1,6,03:10,UTC,1020.5,,83,-18.6,6.2
2017,1,6,03:20,UTC,1020.4,,83,-18.6,6
2017,1,6,03:30,UTC,1020.2,,83,-18.6,6.3
2017,1,6,03:40,UTC,1020.1,,83,-18.5,7
2017,1,6,03:50,UTC,1019.8,,83,-18.5,6.4
2017,1,6,04:00,UTC,1019.5,0,84,-18.2,5.7
2017,1,6,04:10,UTC,1019.3,,86,-17.6,5.8
2017,1,6,04:20,UTC,1019.1,,85,-17.1,5
2017,1,6,04:30,UTC,1019,,84,-17.1,4.3
2017,1,6,04:40,UTC,1018.8,,83,-17.3,5.2
2017,1,6,04:50,UTC,1018.6,,83,-17.3,4.9
2017,1,6,05:00,UTC,1018.5,0,83,-17.3,5.2
2017,1,6,05:10,UTC,1018.3,,84,-17.2,5
2017,1,6,05:20,UTC,1018.1,,84,-16.9,4.8
2017,1,6,05:30,UTC,1018.1,,85,-16.8,4.2
2017,1,6,05:40,UTC,1018,,87,-16.4,4.2
2017,1,6,05:50,UTC,1017.8,,85,-16.1,5.1
2017,1,6,06:00,UTC,1017.6,0,84,-16.2,4.7
2017,1,6,06:10,UTC,1017.5,,86,-16,5
2017,1,6,06:20,UTC,1017.2,,86,-15.8,4.5
2017,1,6,06:30,UTC,1016.9,,87,-15.3,5.6
2017,1,6,06:40,UTC,1016.8,,87,-15,5.8
2017,1,6,06:50,UTC,1016.9,,86,-14.9,4.7
2017,1,6,07:00,UTC,1016.7,0,86,-14.7,5.8
2017,1,6,07:10,UTC,1016.5,,86,-14.5,6.8
2017,1,6,07:20,UTC,1016.7,,85,-14.4,5.5
2017,1,6,07:30,UTC,1016.5,,85,-14.3,3.6
2017,1,6,07:40,UTC,1016.4,,85,-14.3,3.3
2017,1,6,07:50,UTC,1016.1,,86,-14.1,5.1
2017,1,6,08:00,UTC,1015.7,0,87,-13.9,6
2017,1,6,08:10,UTC,1015.8,,86,-13.8,4.3
2017,1,6,08:20,UTC,1015.5,,86,-13.8,4.3
2017,1,6,08:30,UTC,1015.3,,87,-13.6,5
2017,1,6,08:40,UTC,1014.9,,86,-13.4,5.5
2017,1,6,08:50,UTC,1015,,87,-13.3,5.8
2017,1,6,09:00,UTC,1014.9,0,86,-13.1,5.6
2017,1,6,09:10,UTC,1014.8,,86,-13.1,5.7
2017,1,6,09:20,UTC,1014.8,,86,-13,5.4
2017,1,6,09:30,UTC,1014.5,,86,-12.9,5.1
2017,1,6,09:40,UTC,1014.3,,86,-12.8,5.2
2017,1,6,09:50,UTC,1014,,86,-12.8,4.5
2017,1,6,10:00,UTC,1013.8,0,86,-12.7,5.6
2017,1,6,10:10,UTC,1013.6,,86,-12.6,4.9
2017,1,6,10:20,UTC,1013.4,,86,-12.7,3.4
2017,1,6,10:30,UTC,1013.2,,86,-12.7,4.5
2017,1,6,10:40,UTC,1013.1,,86,-12.7,3.7
2017,1,6,10:50,UTC,1012.9,,85,-12.6,4.9
2017,1,6,11:00,UTC,1012.7,0,85,-12.6,6.9
2017,1,6,11:10,UTC,1012.4,,85,-12.6,8.2
2017,1,6,11:20,UTC,1012.4,,85,-12.6,6.8
2017,1,6,11:30,UTC,1011.8,,85,-12.6,6.7
2017,1,6,11:40,UTC,1011.6,,86,-12.5,4.3
2017,1,6,11:50,UTC,1011.1,,86,-12.6,5.6
2017,1,6,12:00,UTC,1011,0.2,87,-12.6,6.9
2017,1,6,12:10,UTC,1011,,87,-12.6,5.5
2017,1,6,12:20,UTC,1010.8,,87,-12.5,6.4
2017,1,6,12:30,UTC,1010.4,,86,-12.3,5.8
2017,1,6,12:40,UTC,1010.1,,86,-12.1,5.8
2017,1,6,12:50,UTC,1009.9,,86,-11.9,6.3
2017,1,6,13:00,UTC,1009.6,0.1,86,-11.8,6.3
2017,1,6,13:10,UTC,1009.4,,85,-11.5,7.8
2017,1,6,13:20,UTC,1009,,85,-11.4,7.8
2017,1,6,13:30,UTC,1008.9,,85,-11.4,7.8
2017,1,6,13:40,UTC,1008.9,,84,-11.3,8
2017,1,6,13:50,UTC,1008.5,,84,-11.4,6.9
2017,1,6,14:00,UTC,1008.1,0,84,-11.4,8.1
2017,1,6,14:10,UTC,1008.2,,84,-11.3,7.5
2017,1,6,14:20,UTC,1007.9,,84,-11.4,7
2017,1,6,14:30,UTC,1007.7,,85,-11.4,5.2
2017,1,6,14:40,UTC,1007.5,,85,-11.4,5.7
2017,1,6,14:50,UTC,1007.1,,85,-11.3,7.1
2017,1,6,15:00,UTC,1007,0,85,-11.1,7.5
2017,1,6,15:10,UTC,1006.9,,86,-11,6.8
2017,1,6,15:20,UTC,1006.9,,87,-10.9,7
2017,1,6,15:30,UTC,1006.7,,88,-10.8,6
2017,1,6,15:40,UTC,1006.2,,88,-10.7,6.8
2017,1,6,15:50,UTC,1005.9,,88,-10.5,7.3
2017,1,6,16:00,UTC,1005.8,0.2,88,-10.3,6.3
2017,1,6,16:10,UTC,1005.6,,87,-10.2,6.1
2017,1,6,16:20,UTC,1005.4,,87,-10.1,6.1
2017,1,6,16:30,UTC,1005.1,,87,-10,5.7
2017,1,6,16:40,UTC,1005.2,,87,-9.8,5.3
2017,1,6,16:50,UTC,1004.8,,87,-9.7,5.3
2017,1,6,17:00,UTC,1004.7,0,87,-9.6,4
2017,1,6,17:10,UTC,1004.2,,87,-9.5,4.8
2017,1,6,17:20,UTC,1003.5,,87,-9.2,6.4
2017,1,6,17:30,UTC,1003.4,,87,-9.1,6.1
2017,1,6,17:40,UTC,1003.3,,87,-9,5.4
2017,1,6,17:50,UTC,1003,,88,-8.8,5.7
2017,1,6,18:00,UTC,1002.9,0,88,-8.2,7.1
2017,1,6,18:10,UTC,1002.5,,87,-8,8.3
2017,1,6,18:20,UTC,1002.3,,87,-7.6,9.4
2017,1,6,18:30,UTC,1002.1,,86,-7.4,8.4
2017,1,6,18:40,UTC,1001.7,,86,-7.2,8.4
2017,1,6,18:50,UTC,1001.6,,85,-7.2,7.5
2017,1,6,19:00,UTC,1001,0,86,-7.3,9.1
2017,1,6,19:10,UTC,1000.9,,86,-7.1,9.3
2017,1,6,19:20,UTC,1000.7,,85,-7,8.9
2017,1,6,19:30,UTC,1000.9,,85,-6.9,7.3
2017,1,6,19:40,UTC,1000.7,,86,-7,5.8
2017,1,6,19:50,UTC,1000.4,,86,-7,5
2017,1,6,20:00,UTC,1000.3,0,85,-7,4.8
2017,1,6,20:10,UTC,1000.1,,86,-6.8,4.2
2017,1,6,20:20,UTC,999.6,,86,-6.6,4.9
2017,1,6,20:30,UTC,999.6,,85,-6.5,4
2017,1,6,20:40,UTC,999.5,,84,-6.3,4.4
2017,1,6,20:50,UTC,999.3,,83,-6.2,2.8
2017,1,6,21:00,UTC,998.8,0,82,-6.1,2.3
2017,1,6,21:10,UTC,998.4,,82,-6.1,2.7
2017,1,6,21:20,UTC,998.1,,81,-5.8,4.4
2017,1,6,21:30,UTC,997.7,,82,-5.8,5.3
2017,1,6,21:40,UTC,997.4,,81,-5.6,7.6
2017,1,6,21:50,UTC,997.4,,84,-5.5,6.8
2017,1,6,22:00,UTC,997,0,86,-5.6,6.1
2017,1,6,22:10,UTC,996.8,,84,-5.5,5.8
2017,1,6,22:20,UTC,996.5,,84,-5.3,6
2017,1,6,22:30,UTC,996.4,,85,-5.2,6.4
2017,1,6,22:40,UTC,996.3,,86,-5.1,5.7
2017,1,6,22:50,UTC,995.9,,86,-5,5.5
2017,1,6,23:00,UTC,995.5,0.1,84,-4.7,6.8
2017,1,6,23:10,UTC,995.3,,83,-4.5,6.4
2017,1,6,23:20,UTC,995.5,,83,-4.4,7.2
2017,1,6,23:30,UTC,995.6,,83,-4.3,5.4
2017,1,6,23:40,UTC,995.5,,84,-4.3,5.9
2017,1,6,23:50,UTC,995.2,,85,-4.2,6.4
2017,1,7,00:00,UTC,995,0.1,86,-4.2,5.9
2017,1,7,00:10,UTC,994.8,,88,-4.2,6.1
2017,1,7,00:20,UTC,994.6,,88,-4.2,5.5
2017,1,7,00:30,UTC,994.4,,88,-4.2,4.9
2017,1,7,00:40,UTC,994.4,,87,-4.1,5.9
2017,1,7,00:50,UTC,994.3,,86,-4.1,5
2017,1,7,01:00,UTC,994.2,0.1,85,-4,6
2017,1,7,01:10,UTC,994,,84,-4.1,5.8
2017,1,7,01:20,UTC,993.8,,84,-4.1,6.5
2017,1,7,01:30,UTC,993.7,,84,-4.1,5.5
2017,1,7,01:40,UTC,993.6,,83,-4,7
2017,1,7,01:50,UTC,993,,83,-4.1,8.7
2017,1,7,02:00,UTC,992.8,0.1,82,-4,8.7
2017,1,7,02:10,UTC,992.5,,82,-4.1,8
2017,1,7,02:20,UTC,992.7,,82,-4.3,4.6
2017,1,7,02:30,UTC,992.4,,82,-4.4,4.5
2017,1,7,02:40,UTC,992.4,,82,-4.3,4
2017,1,7,02:50,UTC,992.3,,82,-4.3,3
2017,1,7,03:00,UTC,992.2,0,82,-4.3,2
2017,1,7,03:10,UTC,992.1,,82,-4.2,2.7
2017,1,7,03:20,UTC,991.9,,82,-4.1,3.3
2017,1,7,03:30,UTC,991.5,,83,-4.2,4.4
2017,1,7,03:40,UTC,991,,83,-4.2,4.3
2017,1,7,03:50,UTC,991.3,,83,-4.1,3.7
2017,1,7,04:00,UTC,991.2,0,82,-4.1,3.8
2017,1,7,04:10,UTC,991.5,,83,-4,3.4
2017,1,7,04:20,UTC,991.5,,83,-4,2.6
2017,1,7,04:30,UTC,991.5,,84,-4,3.1
2017,1,7,04:40,UTC,991.3,,84,-3.9,3.9
2017,1,7,04:50,UTC,991.4,,84,-3.9,3
2017,1,7,05:00,UTC,991.5,0,84,-3.9,4
2017,1,7,05:10,UTC,991.5,,85,-3.8,5.1
2017,1,7,05:20,UTC,991.6,,85,-3.6,5.8
2017,1,7,05:30,UTC,991.3,,84,-3.6,6.1
2017,1,7,05:40,UTC,991.2,,85,-3.6,6.1
2017,1,7,05:50,UTC,991.1,,85,-3.6,6.6
2017,1,7,06:00,UTC,991.4,0,84,-3.5,5.5
2017,1,7,06:10,UTC,991.5,,84,-3.5,5.1
2017,1,7,06:20,UTC,991.4,,84,-3.5,4.1
2017,1,7,06:30,UTC,991.4,,84,-3.5,2.9
2017,1,7,06:40,UTC,991.7,,84,-3.4,2.8
2017,1,7,06:50,UTC,991.4,,84,-3.5,4.9
2017,1,7,07:00,UTC,991.5,0,83,-3.3,5.7
2017,1,7,07:10,UTC,991.7,,84,-3.3,5.1
2017,1,7,07:20,UTC,991.6,,83,-3.2,6.2
2017,1,7,07:30,UTC,991.9,,82,-3.2,4.4
2017,1,7,07:40,UTC,992,,82,-3.3,4.3
2017,1,7,07:50,UTC,992,,82,-3.3,4.3
2017,1,7,08:00,UTC,991.9,0,82,-3.4,3.7
2017,1,7,08:10,UTC,992.2,,82,-3.4,3.3
2017,1,7,08:20,UTC,992.3,,82,-3.5,4.3
2017,1,7,08:30,UTC,992,,82,-3.5,5.4
2017,1,7,08:40,UTC,992.1,,81,-3.6,4.9
2017,1,7,08:50,UTC,991.9,,81,-3.7,5.1
2017,1,7,09:00,UTC,991.7,0,81,-3.8,5.6
2017,1,7,09:10,UTC,992,,82,-4.1,5.1
2017,1,7,09:20,UTC,992.2,,82,-4,4.1
2017,1,7,09:30,UTC,992.5,,82,-4.1,4.7
2017,1,7,09:40,UTC,992.6,,82,-4.1,4.3
2017,1,7,09:50,UTC,992.4,,81,-4.1,6
